date,flow_obs,flow_sim,precipitation_mean,tmin_mean,tmax_mean
2013-10-05,0.051,0.05,0.842,1.48,15.777
2013-10-06,0.07,0.048,2.207,-0.115,15.818
2013-10-07,0.07,0.048,1.481,-0.205,16.854
2013-10-08,0.07,0.049,1.709,-2.073,16.175
2013-10-09,0.07,0.051,3.258,-1.308,16.088
2013-10-10,0.07,0.052,2.225,-0.234,15.988
2013-10-11,0.07,0.053,0.493,-2.201,16.521
2013-10-12,0.07,0.054,1.944,-2.933,16.551
2013-10-13,0.07,0.054,4.656,-0.015,11.999
2013-10-14,0.078,0.057,3.884,0.49,10.686
2013-10-15,0.071,0.061,3.257,1.086,12.672
2013-10-16,0.071,0.067,2.995,0.196,16.239
2013-10-17,0.07,0.071,0.878,-0.495,17.148
2013-10-18,0.07,0.074,1.308,-1.919,18.219
2013-10-19,0.069,0.074,1.678,0.26,17.713
2013-10-20,0.068,0.072,1.081,-1.562,18.357
2013-10-21,0.068,0.069,0.737,-2.383,18.546
2013-10-22,0.068,0.065,1.904,-0.838,16.217
2013-10-23,0.067,0.06,3.194,1.714,16.888
2013-10-24,0.066,0.057,2.901,1.774,13.643
2013-10-25,0.066,0.057,5.355,2.351,14.328
2013-10-26,0.067,0.061,5.544,2.123,14.844
2013-10-27,0.068,0.071,12.863,2.571,14.371
2013-10-28,0.068,0.085,4.732,2.269,13.3
2013-10-29,0.07,0.101,2.725,1.678,16.018
2013-10-30,0.078,0.134,2.625,0.163,16.007
2013-10-31,0.096,0.165,3.094,2.08,14.979
2013-11-01,0.125,0.204,2.274,-0.096,15.729
2013-11-02,0.153,0.193,1.588,-1.271,15.05
2013-11-03,0.147,0.173,6.194,1.99,13.491
2013-11-04,0.155,0.148,4.628,1.788,14.126
2013-11-05,0.153,0.138,5.894,0.874,15.136
2013-11-06,0.153,0.137,0.355,0.98,15.574
2013-11-07,0.165,0.142,0.015,-0.585,18.143
2013-11-08,0.325,0.145,0.0,-2.037,18.132
2013-11-09,0.288,0.141,0.007,-2.649,17.869
2013-11-10,0.237,0.124,0.324,0.056,17.596
2013-11-11,0.227,0.104,1.277,-0.792,18.16
2013-11-12,0.217,0.089,3.428,-0.308,16.82
2013-11-13,0.204,0.078,3.161,1.109,14.991
2013-11-14,0.194,0.071,0.324,0.499,16.203
2013-11-15,0.189,0.07,0.934,1.094,18.473
2013-11-16,0.21,0.07,1.734,0.583,18.573
2013-11-17,0.23,0.07,0.848,2.31,17.096
2013-11-18,0.225,0.069,0.355,0.044,17.374
2013-11-19,0.214,0.063,0.934,0.568,17.114
2013-11-20,0.203,0.059,2.396,0.582,16.247
2013-11-21,0.19,0.057,8.131,2.153,13.1
2013-11-22,0.189,0.058,5.619,1.031,12.633
2013-11-23,0.188,0.07,0.219,-0.663,15.483
2013-11-24,0.187,0.089,0.196,-1.163,17.13
2013-11-25,0.191,0.11,0.819,-1.22,17.707
2013-11-26,0.21,0.12,0.409,-0.532,16.882
2013-11-27,0.206,0.113,0.435,-0.066,17.554
2013-11-28,0.193,0.099,0.214,-0.446,18.054
2013-11-29,0.188,0.086,0.373,0.159,17.603
2013-11-30,0.179,0.077,0.356,0.092,16.306
2013-12-01,0.174,0.065,1.381,2.127,16.851
2013-12-02,0.174,0.057,1.757,1.635,14.839
2013-12-03,0.164,0.05,4.178,0.702,15.336
2013-12-04,0.159,0.048,6.152,1.615,12.853
2013-12-05,0.159,0.056,4.979,0.892,15.84
2013-12-06,0.157,0.067,2.421,0.426,15.719
2013-12-07,0.158,0.083,4.851,2.679,14.655
2013-12-08,0.186,0.103,8.647,2.506,13.483
2013-12-09,0.209,0.141,3.959,1.771,12.259
2013-12-10,0.206,0.189,7.38,1.753,13.02
2013-12-11,0.21,0.273,12.528,2.195,12.389
2013-12-12,0.262,0.355,7.179,2.61,13.069
2013-12-13,0.378,0.465,4.113,1.916,14.092
2013-12-14,0.625,0.55,9.371,2.176,13.858
2013-12-15,0.785,0.614,7.326,2.085,13.007
2013-12-16,0.784,0.642,6.249,2.48,14.239
2013-12-17,0.812,0.705,2.074,1.668,15.061
2013-12-18,0.821,0.727,0.262,0.342,16.129
2013-12-19,0.727,0.71,1.602,1.26,15.03
2013-12-20,0.555,0.599,8.671,2.329,14.951
2013-12-21,0.455,0.493,5.751,2.239,14.272
2013-12-22,0.435,0.378,2.635,2.02,15.153
2013-12-23,0.474,0.354,3.569,2.367,14.746
2013-12-24,0.668,0.383,2.645,2.136,13.108
2013-12-25,0.788,0.453,6.659,1.16,11.816
2013-12-26,0.844,0.498,3.188,1.211,14.294
2013-12-27,1.047,0.54,7.247,2.668,13.443
2013-12-28,1.104,0.57,6.843,2.865,12.871
2013-12-29,1.017,0.615,6.205,2.776,16.151
2013-12-30,0.99,0.634,5.249,3.044,14.861
2013-12-31,0.934,0.659,3.82,2.798,14.604
2014-01-01,1.012,0.715,0.279,2.369,12.905
2014-01-02,1.028,0.702,3.229,0.913,15.846
2014-01-03,1.487,0.635,6.059,2.248,15.303
2014-01-04,0.911,0.559,9.267,3.507,12.955
2014-01-05,0.837,0.478,3.416,2.854,12.913
2014-01-06,0.857,0.452,7.158,3.451,13.472
2014-01-07,1.074,0.513,3.318,2.923,12.676
2014-01-08,1.072,0.62,4.19,3.044,11.781
2014-01-09,1.232,0.769,2.355,2.657,12.653
2014-01-10,1.271,0.927,3.065,2.577,12.953
2014-01-11,1.162,1.008,0.525,1.844,15.343
2014-01-12,1.128,1.006,2.007,2.652,13.384
2014-01-13,1.068,0.928,1.06,1.896,13.262
2014-01-14,0.848,0.781,2.842,2.095,15.351
2014-01-15,0.75,0.649,5.729,2.481,14.453
2014-01-16,0.704,0.574,9.706,2.622,12.207
2014-01-17,0.684,0.559,8.687,1.535,12.512
2014-01-18,0.824,0.656,8.165,2.642,13.009
2014-01-19,1.211,0.93,5.809,2.065,13.402
2014-01-20,1.421,1.211,1.535,2.604,13.932
2014-01-21,1.759,1.423,3.911,1.645,15.805
2014-01-22,1.674,1.555,4.199,1.821,12.32
2014-01-23,1.399,1.577,1.446,2.667,13.113
2014-01-24,1.344,1.538,1.009,1.031,14.686
2014-01-25,1.544,1.432,0.696,-0.184,14.752
2014-01-26,1.488,1.293,2.466,0.093,12.708
2014-01-27,1.195,1.133,5.609,1.059,13.625
2014-01-28,1.008,0.93,2.56,1.083,14.821
2014-01-29,0.982,0.753,5.48,1.658,14.473
2014-01-30,1.188,0.634,8.57,2.066,13.309
2014-01-31,1.134,0.597,8.869,2.446,13.296
2014-02-01,1.225,0.637,11.707,2.613,12.73
2014-02-02,1.524,0.717,1.738,2.137,15.044
2014-02-03,1.844,0.886,1.0,0.839,15.649
2014-02-04,1.938,1.077,0.217,-1.421,14.332
2014-02-05,1.635,1.148,6.755,0.585,13.782
2014-02-06,1.322,1.12,17.584,2.208,12.549
2014-02-07,1.261,1.059,9.22,1.599,13.948
2014-02-08,1.474,1.082,2.933,2.106,14.169
2014-02-09,1.965,1.186,4.064,1.894,15.118
2014-02-10,1.959,1.315,2.054,1.882,13.917
2014-02-11,1.881,1.371,6.51,2.839,14.323
2014-02-12,1.875,1.312,4.688,2.869,14.135
2014-02-13,1.814,1.234,4.663,2.567,14.704
2014-02-14,1.724,1.173,6.29,2.121,11.852
2014-02-15,1.721,1.142,1.885,2.212,14.363
2014-02-16,1.769,1.118,3.679,2.822,14.905
2014-02-17,1.691,1.088,3.657,2.924,15.095
2014-02-18,1.682,1.043,1.221,1.48,15.12
2014-02-19,1.707,0.989,2.928,2.544,16.188
2014-02-20,1.422,0.911,1.098,3.345,14.074
2014-02-21,1.335,0.824,2.638,2.2,15.498
2014-02-22,1.267,0.738,2.48,2.104,14.671
2014-02-23,1.245,0.681,7.741,2.318,15.362
2014-02-24,1.191,0.645,2.236,2.966,15.095
2014-02-25,1.165,0.657,0.297,0.67,16.017
2014-02-26,1.274,0.712,0.968,1.35,15.026
2014-02-27,1.11,0.754,2.175,1.254,15.484
2014-02-28,0.937,0.752,0.729,0.485,16.272
2014-03-01,0.952,0.707,0.684,0.558,16.439
2014-03-02,0.886,0.675,2.416,0.067,15.779
2014-03-03,0.799,0.629,0.417,-0.114,13.579
2014-03-04,0.756,0.592,0.946,0.295,14.585
2014-03-05,0.718,0.544,2.455,0.555,13.949
2014-03-06,0.716,0.512,1.849,1.683,14.5
2014-03-07,0.709,0.497,2.752,1.564,14.925
2014-03-08,0.7,0.51,0.348,2.408,14.482
2014-03-09,0.698,0.533,0.439,1.109,15.958
2014-03-10,0.704,0.566,1.21,0.546,16.728
2014-03-11,0.666,0.57,4.258,0.873,15.405
2014-03-12,0.651,0.566,1.006,1.269,13.665
2014-03-13,0.642,0.559,3.789,1.592,14.34
2014-03-14,0.642,0.56,4.603,2.775,14.237
2014-03-15,0.64,0.567,2.003,0.162,14.217
2014-03-16,0.656,0.587,2.584,0.52,15.067
2014-03-17,0.715,0.604,5.039,1.825,14.207
2014-03-18,0.707,0.627,13.4,2.779,13.481
2014-03-19,0.712,0.664,8.246,1.977,12.893
2014-03-20,0.78,0.752,0.62,1.525,14.299
2014-03-21,1.202,0.952,1.796,1.541,14.556
2014-03-22,1.596,1.146,3.419,1.926,15.684
2014-03-23,1.306,1.209,4.861,1.738,14.414
2014-03-24,1.088,1.169,1.917,1.455,15.592
2014-03-25,1.001,1.075,5.614,2.458,14.826
2014-03-26,0.972,0.952,6.652,1.489,13.873
2014-03-27,0.919,0.867,7.86,1.77,14.718
2014-03-28,0.937,0.825,2.608,2.403,14.79
2014-03-29,1.054,0.813,0.441,-1.285,14.939
2014-03-30,1.077,0.802,0.228,-2.132,14.092
2014-03-31,0.909,0.753,1.065,-0.738,13.815
2014-04-01,0.814,0.677,0.855,-0.53,13.22
2014-04-02,0.752,0.613,2.589,0.984,14.316
2014-04-03,0.721,0.563,1.977,0.691,15.094
2014-04-04,0.701,0.523,3.083,1.161,13.955
2014-04-05,0.697,0.514,0.476,0.905,14.36
2014-04-06,0.704,0.529,1.731,-0.222,15.462
2014-04-07,0.743,0.559,1.75,1.645,15.794
2014-04-08,0.708,0.577,2.737,1.817,15.765
2014-04-09,0.694,0.585,1.057,0.69,14.688
2014-04-10,0.685,0.583,1.208,1.359,14.076
2014-04-11,0.667,0.576,0.387,1.06,15.323
2014-04-12,0.659,0.575,0.696,-1.138,15.457
2014-04-13,0.654,0.567,1.002,-0.209,14.664
2014-04-14,0.641,0.537,1.503,0.809,15.387
2014-04-15,0.635,0.492,0.949,0.986,15.799
2014-04-16,0.619,0.435,2.402,-0.647,15.994
2014-04-17,0.602,0.388,1.012,-0.216,15.467
2014-04-18,0.597,0.36,1.594,-0.257,15.334
2014-04-19,0.592,0.343,1.795,0.509,14.645
2014-04-20,0.588,0.34,4.301,-0.168,14.359
2014-04-21,0.584,0.342,1.165,1.224,13.718
2014-04-22,0.579,0.352,0.411,-1.092,14.189
2014-04-23,0.576,0.368,1.674,-0.567,14.235
2014-04-24,0.585,0.38,2.237,-0.127,14.294
2014-04-25,0.58,0.374,1.621,1.334,14.153
2014-04-26,0.575,0.366,0.533,-0.049,14.228
2014-04-27,0.57,0.358,0.018,-3.633,15.159
2014-04-28,0.595,0.349,0.955,-4.386,15.67
2014-04-29,0.585,0.336,2.266,-1.7,13.89
2014-04-30,0.576,0.313,0.507,1.229,14.695
2014-05-01,0.562,0.296,0.814,-2.353,15.793
2014-05-02,0.561,0.287,0.192,-4.102,15.194
2014-05-03,0.545,0.279,0.23,-2.743,15.416
2014-05-04,0.541,0.266,0.444,-0.763,15.162
2014-05-05,0.538,0.255,0.132,0.718,15.718
2014-05-06,0.527,0.245,0.134,-3.643,15.36
2014-05-07,0.533,0.237,0.145,-4.577,14.573
2014-05-08,0.523,0.23,0.224,-4.56,14.131
2014-05-09,0.527,0.219,0.125,-3.428,14.298
2014-05-10,0.517,0.21,0.015,-3.635,14.136
2014-05-11,0.508,0.197,0.126,-2.073,13.449
2014-05-12,0.503,0.185,0.285,-3.095,12.802
2014-05-13,0.506,0.178,0.029,-1.646,13.49
2014-05-14,0.507,0.177,0.236,-3.8,14.8
2014-05-15,0.504,0.179,0.278,-3.83,14.631
2014-05-16,0.499,0.181,0.023,-2.391,14.883
2014-05-17,0.5,0.182,0.034,-4.72,14.829
2014-05-18,0.497,0.181,0.027,-2.682,14.212
2014-05-19,0.497,0.176,0.261,-3.099,15.175
2014-05-20,0.49,0.167,0.582,-2.495,14.233
2014-05-21,0.487,0.158,0.885,-3.815,14.785
2014-05-22,0.486,0.152,1.086,-1.167,11.898
2014-05-23,0.482,0.152,0.602,-1.301,11.891
2014-05-24,0.475,0.157,0.749,-3.286,13.327
2014-05-25,0.474,0.174,0.005,-9.094,14.69
2014-05-26,0.472,0.193,0.018,-8.739,14.843
2014-05-27,0.47,0.202,0.021,-7.6,15.081
2014-05-28,0.28,0.196,0.034,-6.884,16.094
2014-05-29,0.27,0.178,0.0,-6.417,16.303
2014-05-30,0.244,0.159,0.057,-5.97,16.51
2014-05-31,0.238,0.145,0.0,-6.324,16.374
2014-06-01,0.231,0.132,0.0,-6.336,16.362
2014-06-02,0.231,0.119,0.011,-5.879,15.743
2014-06-03,0.221,0.11,0.024,-6.562,15.662
2014-06-04,0.215,0.104,0.006,-7.364,16.672
2014-06-05,0.202,0.101,0.029,-6.98,17.189
2014-06-06,0.192,0.099,0.0,-6.263,17.148
2014-06-07,0.189,0.096,0.152,-6.521,17.405
2014-06-08,0.192,0.095,0.163,-7.275,16.964
2014-06-09,0.189,0.094,0.071,-6.254,15.707
2014-06-10,0.186,0.093,0.06,-5.781,14.857
2014-06-11,0.173,0.092,0.025,-5.269,16.616
2014-06-12,0.163,0.092,0.174,-5.929,15.503
2014-06-13,0.163,0.092,0.103,-6.465,15.436
2014-06-14,0.157,0.092,0.034,-6.093,14.42
2014-06-15,0.16,0.091,0.033,-5.258,14.5
2014-06-16,0.16,0.09,0.077,-6.313,15.066
2014-06-17,0.157,0.09,0.065,-6.014,14.569
2014-06-18,0.17,0.089,0.036,-4.147,15.072
2014-06-19,0.147,0.088,0.032,-7.268,14.666
2014-06-20,0.144,0.087,0.019,-7.992,15.794
2014-06-21,0.137,0.086,0.047,-4.636,15.701
2014-06-22,0.134,0.084,0.06,-5.988,15.786
2014-06-23,0.127,0.083,0.015,-6.355,15.737
2014-06-24,0.127,0.082,0.004,-4.526,15.698
2014-06-25,0.121,0.081,0.049,-6.104,15.115
2014-06-26,0.111,0.08,0.122,-5.396,14.595
2014-06-27,0.102,0.08,0.241,-6.079,14.806
2014-06-28,0.092,0.081,0.007,-5.768,14.884
2014-06-29,0.098,0.082,0.0,-5.556,15.524
2014-06-30,0.095,0.083,0.0,-5.461,15.054
2014-07-01,0.085,0.084,0.004,-5.566,15.314
2014-07-02,0.083,0.085,0.0,-4.927,14.582
2014-07-03,0.082,0.084,0.329,-5.53,14.718
2014-07-04,0.079,0.083,0.159,-5.23,14.307
2014-07-05,0.081,0.08,0.11,-6.063,14.868
2014-07-06,0.081,0.077,0.332,-7.847,15.462
2014-07-07,0.08,0.075,0.251,-5.946,14.481
2014-07-08,0.08,0.074,0.079,-4.827,14.863
2014-07-09,0.079,0.073,0.041,-4.994,15.462
2014-07-10,0.078,0.072,0.099,-4.705,15.122
2014-07-11,0.077,0.072,0.002,-5.3,15.315
2014-07-12,0.078,0.071,0.002,-5.522,15.697
2014-07-13,0.077,0.07,0.01,-6.898,14.907
2014-07-14,0.077,0.069,0.052,-9.331,15.344
2014-07-15,0.076,0.068,0.005,-8.545,15.391
2014-07-16,0.075,0.067,0.042,-5.919,14.247
2014-07-17,0.075,0.067,0.021,-5.141,13.46
2014-07-18,0.074,0.066,0.25,-4.343,13.467
2014-07-19,0.075,0.066,0.562,-1.058,11.734
2014-07-20,0.073,0.067,0.303,-0.518,11.058
2014-07-21,0.073,0.071,0.093,-3.657,12.996
2014-07-22,0.073,0.076,0.081,-7.268,13.7
2014-07-23,0.069,0.083,0.039,-7.856,13.122
2014-07-24,0.07,0.088,0.494,-9.011,13.79
2014-07-25,0.067,0.089,0.043,-5.447,12.524
2014-07-26,0.069,0.087,0.14,-7.858,12.934
2014-07-27,0.068,0.083,0.001,-6.466,13.346
2014-07-28,0.067,0.078,0.003,-7.272,13.443
2014-07-29,0.066,0.074,0.22,-4.856,13.834
2014-07-30,0.066,0.072,0.137,-1.734,13.373
2014-07-31,0.065,0.07,0.048,-7.33,14.607
2014-08-01,0.066,0.065,0.022,-7.476,14.976
2014-08-02,0.065,0.064,0.001,-8.916,14.614
2014-08-03,0.064,0.062,0.001,-8.41,16.04
2014-08-04,0.066,0.061,0.389,-8.512,16.181
2014-08-05,0.065,0.059,0.267,-6.918,13.967
2014-08-06,0.064,0.058,0.004,-6.346,15.021
2014-08-07,0.064,0.058,0.695,-5.649,14.38
2014-08-08,0.063,0.057,0.729,-3.664,11.135
2014-08-09,0.063,0.058,0.01,-2.645,12.127
2014-08-10,0.062,0.059,0.179,-1.973,14.583
2014-08-11,0.061,0.063,1.991,-2.494,15.1
2014-08-12,0.06,0.066,2.695,-2.818,14.38
2014-08-13,0.059,0.072,0.785,-3.501,14.268
2014-08-14,0.059,0.086,0.651,-1.052,12.778
2014-08-15,0.06,0.1,1.886,-0.171,12.793
2014-08-16,0.059,0.109,0.193,-1.946,14.41
2014-08-17,0.059,0.113,0.118,-5.205,15.551
2014-08-18,0.06,0.115,0.004,-3.805,14.387
2014-08-19,0.059,0.113,0.237,-4.319,13.281
2014-08-20,0.058,0.106,0.034,-5.473,14.298
2014-08-21,0.058,0.096,0.0,-7.36,15.09
2014-08-22,0.056,0.087,0.049,-7.443,15.611
2014-08-23,0.056,0.079,0.003,-7.662,15.881
2014-08-24,0.055,0.072,0.0,-7.279,15.452
2014-08-25,0.054,0.066,0.087,-7.275,15.092
2014-08-26,0.054,0.06,0.042,-5.872,14.593
2014-08-27,0.055,0.057,0.0,-5.145,14.913
2014-08-28,0.055,0.054,0.336,-5.299,14.713
2014-08-29,0.054,0.052,1.071,-2.579,13.695
2014-08-30,0.053,0.052,0.469,-1.428,14.064
2014-08-31,0.054,0.056,1.256,0.017,13.312
2014-09-01,0.073,0.054,0.741,-0.472,15.295
2014-09-02,0.073,0.062,0.663,-1.23,14.776
2014-09-03,0.073,0.07,0.283,-1.194,14.026
2014-09-04,0.072,0.072,1.955,-1.463,12.947
2014-09-05,0.077,0.075,2.606,-0.349,11.385
2014-09-06,0.072,0.078,0.543,0.405,12.312
2014-09-07,0.076,0.083,0.201,0.442,14.588
2014-09-08,0.077,0.087,0.319,-1.282,16.179
2014-09-09,0.074,0.088,0.357,-0.608,16.531
2014-09-10,0.075,0.088,0.23,-2.219,17.079
2014-09-11,0.072,0.086,2.065,-0.533,13.242
2014-09-12,0.075,0.083,0.667,-2.042,14.55
2014-09-13,0.074,0.079,1.848,0.373,14.541
2014-09-14,0.074,0.078,1.768,-1.27,15.601
2014-09-15,0.073,0.077,0.726,-3.197,16.032
2014-09-16,0.073,0.076,0.487,-1.324,15.973
2014-09-17,0.072,0.073,0.132,-1.499,15.595
2014-09-18,0.071,0.071,3.636,-1.194,14.573
2014-09-19,0.069,0.071,0.485,-0.334,15.072
2014-09-20,0.069,0.073,0.717,-1.663,15.687
2014-09-21,0.067,0.077,1.489,-0.646,14.454
2014-09-22,0.067,0.08,0.39,1.182,13.998
2014-09-23,0.065,0.081,1.106,-0.961,14.873
2014-09-24,0.067,0.081,1.183,-0.084,15.902
2014-09-25,0.068,0.08,1.225,0.924,16.776
2014-09-26,0.069,0.078,6.109,0.079,15.816
2014-09-27,0.068,0.078,4.241,-0.72,15.642
2014-09-28,0.07,0.079,5.801,1.104,13.381
2014-09-29,0.073,0.083,1.96,0.593,12.884
2014-09-30,0.076,0.089,1.249,-0.331,15.071
2014-10-01,0.073,0.088,0.812,-0.135,14.919
2014-10-02,0.072,0.095,1.774,-2.353,14.371
2014-10-03,0.07,0.099,2.202,1.317,14.582
2014-10-04,0.069,0.101,0.816,0.619,15.228
2014-10-05,0.068,0.1,1.615,0.744,15.264
2014-10-06,0.07,0.1,7.078,2.009,15.402
2014-10-07,0.072,0.1,7.335,2.236,14.395
2014-10-08,0.072,0.104,8.911,1.638,14.881
2014-10-09,0.074,0.113,2.5,1.229,15.059
2014-10-10,0.077,0.127,1.614,-0.046,16.13
2014-10-11,0.086,0.138,0.769,-0.698,16.417
2014-10-12,0.141,0.14,0.007,0.264,15.32
2014-10-13,0.138,0.127,0.011,-1.876,16.033
2014-10-14,0.146,0.115,0.0,-2.519,16.702
2014-10-15,0.115,0.102,0.0,-3.017,16.062
2014-10-16,0.111,0.091,0.0,-3.5,16.166
2014-10-17,0.11,0.084,0.012,-2.919,16.78
2014-10-18,0.103,0.075,0.035,-2.864,17.169
2014-10-19,0.1,0.068,2.726,1.512,14.599
2014-10-20,0.095,0.061,3.532,0.956,13.381
2014-10-21,0.1,0.064,8.465,0.595,12.696
2014-10-22,0.107,0.076,6.01,0.63,13.688
2014-10-23,0.11,0.095,1.336,0.802,15.016
2014-10-24,0.118,0.125,0.782,0.262,16.596
2014-10-25,0.123,0.153,0.707,0.644,15.435
2014-10-26,0.119,0.163,0.744,-0.805,16.009
2014-10-27,0.133,0.15,0.632,-2.054,16.675
2014-10-28,0.118,0.128,0.88,-0.708,16.344
2014-10-29,0.114,0.11,0.216,-1.877,16.707
2014-10-30,0.11,0.095,0.657,-2.509,18.342
2014-10-31,0.102,0.085,0.813,-0.859,15.35
2014-11-01,0.095,0.068,1.07,-0.244,16.822
2014-11-02,0.091,0.058,1.451,1.876,15.485
2014-11-03,0.086,0.054,0.372,-0.394,17.332
2014-11-04,0.084,0.054,0.032,-1.362,18.708
2014-11-05,0.085,0.057,0.025,-1.178,17.676
2014-11-06,0.086,0.057,0.005,-1.545,17.715
2014-11-07,0.084,0.057,0.008,-2.109,18.704
2014-11-08,0.083,0.054,0.103,-2.796,19.328
2014-11-09,0.08,0.051,0.432,-0.827,18.125
2014-11-10,0.077,0.049,0.544,-0.034,16.074
2014-11-11,0.075,0.048,1.153,-0.947,17.859
2014-11-12,0.071,0.048,0.201,-0.792,17.825
2014-11-13,0.066,0.049,0.304,-0.845,15.262
2014-11-14,0.065,0.049,0.793,-0.078,13.355
2014-11-15,0.063,0.049,3.432,1.064,14.173
2014-11-16,0.061,0.052,2.626,2.376,14.094
2014-11-17,0.061,0.061,3.582,2.473,15.067
2014-11-18,0.09,0.078,1.74,1.916,16.435
2014-11-19,0.088,0.102,1.048,-2.529,16.466
2014-11-20,0.093,0.136,0.856,-1.977,15.918
2014-11-21,0.089,0.153,1.924,-1.297,16.131
2014-11-22,0.087,0.152,3.826,0.691,15.937
2014-11-23,0.084,0.146,1.781,1.304,14.475
2014-11-24,0.084,0.14,0.461,0.981,17.48
2014-11-25,0.078,0.134,0.197,0.673,17.197
2014-11-26,0.077,0.126,0.005,-1.897,17.467
2014-11-27,0.074,0.111,0.477,-1.733,17.185
2014-11-28,0.072,0.097,0.512,1.248,15.767
2014-11-29,0.071,0.085,1.063,-0.81,17.285
2014-11-30,0.068,0.077,2.548,1.127,16.82
2014-12-01,0.063,0.069,3.292,2.297,14.826
2014-12-02,0.061,0.069,2.283,2.54,16.397
2014-12-03,0.058,0.073,4.221,1.458,14.662
2014-12-04,0.06,0.077,2.382,1.75,15.45
2014-12-05,0.065,0.08,0.216,0.36,16.841
2014-12-06,0.07,0.082,0.684,0.054,17.174
2014-12-07,0.076,0.084,1.434,1.213,17.949
2014-12-08,0.077,0.08,2.713,0.493,17.093
2014-12-09,0.067,0.077,0.992,1.838,16.829
2014-12-10,0.068,0.074,0.989,-0.319,16.896
2014-12-11,0.063,0.072,0.204,-0.506,15.631
2014-12-12,0.056,0.07,2.035,-0.365,17.973
2014-12-13,0.054,0.067,2.683,2.204,17.042
2014-12-14,0.051,0.066,2.686,-0.088,12.926
2014-12-15,0.051,0.068,3.877,2.156,15.191
2014-12-16,0.051,0.075,5.521,3.125,15.381
2014-12-17,0.062,0.087,7.39,3.073,13.959
2014-12-18,0.074,0.11,9.761,2.407,14.48
2014-12-19,0.098,0.152,4.717,1.699,14.228
2014-12-20,0.121,0.2,1.0,1.78,16.342
2014-12-21,0.191,0.264,1.243,1.118,16.479
2014-12-22,0.326,0.3,4.168,0.633,15.866
2014-12-23,0.308,0.29,8.866,2.632,13.583
2014-12-24,0.298,0.257,8.493,3.041,15.119
2014-12-25,0.294,0.252,3.018,2.237,15.764
2014-12-26,0.328,0.283,4.433,1.878,14.981
2014-12-27,0.441,0.325,6.753,3.074,16.035
2014-12-28,0.437,0.356,4.793,2.948,12.341
2014-12-29,0.419,0.395,7.606,2.777,12.774
2014-12-30,0.426,0.473,7.555,2.353,13.873
2014-12-31,0.497,0.556,2.365,1.513,13.386
2015-01-01,0.629,0.674,2.296,2.111,15.058
2015-01-02,0.691,0.728,6.844,2.029,13.108
2015-01-03,0.838,0.717,13.892,2.265,12.879
2015-01-04,0.842,0.672,2.861,0.912,11.198
2015-01-05,0.767,0.663,6.53,2.349,12.85
2015-01-06,1.301,0.72,2.545,2.426,13.564
2015-01-07,1.317,0.819,2.648,2.389,13.899
2015-01-08,1.233,0.89,12.052,2.423,13.971
2015-01-09,1.15,0.918,3.382,1.704,13.45
2015-01-10,1.222,0.935,9.022,2.471,12.639
2015-01-11,1.402,1.029,10.504,2.465,13.503
2015-01-12,1.577,1.137,7.795,1.971,12.729
2015-01-13,1.663,1.229,0.867,2.064,12.588
2015-01-14,1.861,1.304,0.041,-0.823,14.613
2015-01-15,1.79,1.308,3.18,-0.587,15.734
2015-01-16,1.472,1.222,1.955,1.425,14.233
2015-01-17,1.257,1.08,4.554,1.252,13.986
2015-01-18,1.082,0.846,5.172,1.812,13.559
2015-01-19,1.031,0.658,6.546,1.768,13.714
2015-01-20,1.022,0.578,4.083,2.717,11.421
2015-01-21,1.215,0.568,4.053,2.62,12.668
2015-01-22,1.316,0.599,4.244,2.721,13.933
2015-01-23,1.295,0.65,3.714,2.849,13.223
2015-01-24,1.213,0.719,3.093,2.531,13.987
2015-01-25,1.088,0.784,4.641,2.195,13.276
2015-01-26,1.066,0.841,7.525,2.414,12.777
2015-01-27,1.115,0.863,7.852,2.344,12.657
2015-01-28,1.215,0.867,5.699,2.497,12.26
2015-01-29,1.423,0.902,4.966,2.589,13.652
2015-01-30,1.487,0.982,4.828,3.315,11.594
2015-01-31,1.432,1.064,2.767,2.629,13.468
2015-02-01,1.449,1.042,2.229,3.259,13.496
2015-02-02,1.423,1.068,0.558,1.453,14.595
2015-02-03,1.326,1.102,0.195,0.942,15.961
2015-02-04,1.209,1.105,0.405,1.211,15.889
2015-02-05,0.973,1.054,3.196,1.507,15.845
2015-02-06,0.789,0.925,4.948,3.102,13.813
2015-02-07,0.664,0.77,6.815,3.017,12.131
2015-02-08,0.607,0.696,4.878,2.651,13.072
2015-02-09,0.711,0.69,8.024,2.663,13.387
2015-02-10,0.882,0.756,6.322,2.83,12.348
2015-02-11,1.128,0.921,8.606,2.847,11.818
2015-02-12,1.425,1.096,2.11,3.016,13.133
2015-02-13,1.724,1.244,3.981,3.137,15.48
2015-02-14,1.674,1.372,7.044,3.844,13.439
2015-02-15,1.528,1.423,7.021,3.848,12.811
2015-02-16,1.504,1.385,6.782,3.315,15.165
2015-02-17,1.557,1.335,2.931,2.838,12.881
2015-02-18,1.589,1.327,0.017,0.925,15.277
2015-02-19,1.588,1.321,0.308,-0.419,15.512
2015-02-20,1.508,1.252,3.757,0.185,15.578
2015-02-21,1.259,1.139,1.694,1.474,13.358
2015-02-22,1.117,1.018,1.162,2.461,13.276
2015-02-23,1.305,0.892,4.014,3.364,12.997
2015-02-24,1.272,0.822,2.62,3.458,14.482
